GeneID	Symbol
48331	105377018	LOC105377018
48332	105377019	LOC105377019
48333	105377021	LOC105377021
48334	105377022	LOC105377022
48335	105377023	LOC105377023
48336	105377024	LOC105377024
48337	105377029	LOC105377029
48338	105377030	LOC105377030
48339	105377031	LINC02033
48340	105377033	LOC105377033
48341	105377034	LOC105377034
48342	105377035	LOC105377035
48343	105377037	LOC105377037
48344	105377038	LOC105377038
48345	105377039	LOC105377039
48346	105377043	LOC105377043
48347	105377045	LOC105377045
48348	105377046	LOC105377046
48349	105377048	LOC105377048
48350	105377051	LOC105377051
48351	105377052	LOC105377052
48352	105377054	LOC105377054
48353	105377055	LOC105377055
48354	105377056	LOC105377056
48355	105377061	LOC105377061
48356	105377062	LOC105377062
48357	105377063	LOC105377063
48358	105377067	LOC105377067
48359	105377068	LINC02009
48360	105377073	LOC105377073
48361	105377074	LOC105377074
48362	105377077	LOC105377077
48363	105377079	LOC105377079
48364	105377082	LOC105377082
48365	105377083	LOC105377083
48366	105377085	LOC105377085
48367	105377086	LOC105377086
48368	105377087	LOC105377087
48369	105377088	LOC105377088
48370	105377091	LOC105377091
48371	105377094	LOC105377094
48372	105377095	LOC105377095
48373	105377096	LINC02017
48374	105377097	LOC105377097
48375	105377098	LINC02030
48376	105377099	LOC105377099
48377	105377100	LOC105377100
48378	105377101	LOC105377101
48379	105377102	LOC105377102
48380	105377103	LOC105377103
48381	105377104	LOC105377104
48382	105377105	FLNB-AS1
48383	105377106	LOC105377106
48384	105377108	FAM3D-AS1
48385	105377109	LOC105377109
48386	105377110	LOC105377110
48387	105377111	LOC105377111
48388	105377112	LOC105377112
48389	105377113	LOC105377113
48390	105377114	LOC105377114
48391	105377115	LOC105377115
48392	105377116	LOC105377116
48393	105377119	LOC105377119
48394	105377121	LOC105377121
48395	105377123	LOC105377123
48396	105377124	LOC105377124
48397	105377125	LOC105377125
48398	105377127	LOC105377127
48399	105377128	LOC105377128
48400	105377134	LOC105377134
48401	105377136	LOC105377136
48402	105377137	LOC105377137
48403	105377138	LINC01678
48404	105377139	LOC105377139
48405	105377141	LOC105377141
48406	105377142	LOC105377142
48407	105377143	LOC105377143
48408	105377144	LOC105377144
48409	105377146	LOC105377146
48410	105377148	LOC105377148
48411	105377151	LOC105377151
48412	105377152	LOC105377152
48413	105377155	LOC105377155
48414	105377156	LOC105377156
48415	105377157	LOC105377157
48416	105377158	LOC105377158
48417	105377159	LOC105377159
48418	105377160	LOC105377160
48419	105377161	LOC105377161
48420	105377162	LOC105377162
48421	105377164	LOC105377164
48422	105377165	LINC02005
48423	105377166	LOC105377166
48424	105377167	LOC105377167
48425	105377168	LOC105377168
48426	105377169	LOC105377169
48427	105377171	LOC105377171
48428	105377172	LINC02077
48429	105377173	LOC105377173
48430	105377174	LOC105377174
48431	105377175	LINC02050
48432	105377176	LOC105377176
48433	105377177	LOC105377177
48434	105377178	LOC105377178
48435	105377179	LOC105377179
48436	105377180	LINC02008
48437	105377181	LOC105377181
48438	105377182	LOC105377182
48439	105377183	LOC105377183
48440	105377186	LOC105377186
48441	105377187	LOC105377187
48442	105377188	LOC105377188
48443	105377190	LOC105377190
48444	105377191	LOC105377191
48445	105377192	LINC02025
48446	105377193	LOC105377193
48447	105377196	LOC105377196
48448	105377198	LOC105377198
48449	105377199	LOC105377199
48450	105377202	LOC105377202
48451	105377203	LOC105377203
48452	105377205	LOC105377205
48453	105377207	LOC105377207
48454	105377208	LOC105377208
48455	105377209	LOC105377209
48456	105377211	LOC105377211
48457	105377212	LOC105377212
48458	105377213	LOC105377213
48459	105377217	LOC105377217
48460	105377218	LOC105377218
48461	105377219	LOC105377219
48462	105377220	LOC105377220
48463	105377223	LOC105377223
48464	105377224	LOC105377224
48465	105377225	LOC105377225
48466	105377227	LOC105377227
48467	105377229	LOC105377229
48468	105377230	LOC105377230
48469	105377231	LOC105377231
48470	105377232	LOC105377232
48471	105377234	LOC105377234
48472	105377235	LOC105377235
48473	105377236	LOC105377236
48474	105377237	LOC105377237
48475	105377238	LOC105377238
48476	105377239	LOC105377239
48477	105377240	REREP1Y
48478	105377241	LOC105377241
48479	105377242	LOC105377242
48480	105377243	REREP2Y
48481	105377244	LOC105377244
48482	105377245	LOC105377245
48483	105377246	LOC105377246
48484	105377247	LINC02429
48485	105377248	LINC02496
48486	105377249	LINC02271
48487	105377253	LOC105377253
48488	105377254	LOC105377254
48489	105377255	LOC105377255
48490	105377256	LOC105377256
48491	105377258	LOC105377258
48492	105377259	LOC105377259
48493	105377260	LOC105377260
48494	105377261	LOC105377261
48495	105377262	LOC105377262
48496	105377265	LOC105377265
48497	105377267	LOC105377267
48498	105377269	LOC105377269
48499	105377270	LOC105377270
48500	105377271	LOC105377271
48501	105377272	LOC105377272
48502	105377273	LOC105377273
48503	105377275	LOC105377275
48504	105377276	LOC105377276
48505	105377277	LOC105377277
48506	105377278	LOC105377278
48507	105377280	LOC105377280
48508	105377282	LOC105377282
48509	105377283	LINC02562
48510	105377284	LOC105377284
48511	105377285	LOC105377285
48512	105377286	LOC105377286
48513	105377289	LOC105377289
48514	105377290	LOC105377290
48515	105377291	LOC105377291
48516	105377294	LOC105377294
48517	105377295	LOC105377295
48518	105377296	LOC105377296
48519	105377297	LOC105377297
48520	105377299	LOC105377299
48521	105377300	LOC105377300
48522	105377301	LINC02469
48523	105377302	LOC105377302
48524	105377303	LOC105377303
48525	105377305	LOC105377305
48526	105377306	LOC105377306
48527	105377307	LOC105377307
48528	105377308	LOC105377308
48529	105377310	LOC105377310
48530	105377313	LOC105377313
48531	105377315	LOC105377315
48532	105377319	LOC105377319
48533	105377320	LOC105377320
48534	105377321	LOC105377321
48535	105377323	LOC105377323
48536	105377324	LOC105377324
48537	105377326	LOC105377326
48538	105377327	LOC105377327
48539	105377328	LOC105377328
48540	105377329	LOC105377329
48541	105377331	LOC105377331
48542	105377335	LOC105377335
48543	105377337	LOC105377337
48544	105377338	LINC02267
48545	105377340	LOC105377340
48546	105377342	LOC105377342
48547	105377343	LOC105377343
48548	105377345	LOC105377345
48549	105377347	LOC105377347
48550	105377348	LOC105377348
48551	105377349	LINC02503
48552	105377350	LOC105377350
48553	105377351	LOC105377351
48554	105377352	LOC105377352
48555	105377355	LINC02173
48556	105377356	LOC105377356
48557	105377357	LOC105377357
48558	105377358	LOC105377358
48559	105377359	LOC105377359
48560	105377362	LOC105377362
48561	105377363	LOC105377363
48562	105377364	LOC105377364
48563	105377365	LOC105377365
48564	105377366	LOC105377366
48565	105377367	LOC105377367
48566	105377369	LOC105377369
48567	105377370	LOC105377370
48568	105377372	LOC105377372
48569	105377373	LOC105377373
48570	105377374	LOC105377374
48571	105377375	LOC105377375
48572	105377376	LOC105377376
48573	105377378	LOC105377378
48574	105377379	LOC105377379
48575	105377380	LOC105377380
48576	105377382	LOC105377382
48577	105377383	LOC105377383
48578	105377384	LOC105377384
48579	105377385	LOC105377385
48580	105377387	LOC105377387
48581	105377388	LOC105377388
48582	105377389	LINC02262
48583	105377390	LINC02263
48584	105377391	LINC02264
48585	105377392	LOC105377392
48586	105377393	LOC105377393
48587	105377394	LOC105377394
48588	105377395	LOC105377395
48589	105377396	LOC105377396
48590	105377397	LOC105377397
48591	105377399	LOC105377399
48592	105377400	LOC105377400
48593	105377401	LOC105377401
48594	105377402	LOC105377402
48595	105377404	LOC105377404
48596	105377405	LOC105377405
48597	105377406	LOC105377406
48598	105377407	LOC105377407
48599	105377408	LOC105377408
48600	105377409	LOC105377409
48601	105377410	LOC105377410
48602	105377411	LOC105377411
48603	105377412	LOC105377412
48604	105377413	LOC105377413
48605	105377414	LOC105377414
48606	105377416	LOC105377416
48607	105377417	LOC105377417
48608	105377418	LOC105377418
48609	105377420	LINC02479
48610	105377422	LOC105377422
48611	105377423	LOC105377423
48612	105377424	LINC02377
48613	105377425	LOC105377425
48614	105377428	LOC105377428
48615	105377431	LOC105377431
48616	105377432	LOC105377432
48617	105377434	LINC02462
48618	105377436	LOC105377436
48619	105377437	LOC105377437
48620	105377438	LOC105377438
48621	105377439	LINC02485
48622	105377441	LINC02511
48623	105377442	LOC105377442
48624	105377443	LINC02172
48625	105377444	LOC105377444
48626	105377445	LOC105377445
48627	105377446	LINC00498
48628	105377447	LOC105377447
48629	105377448	LOC105377448
48630	105377449	LOC105377449
48631	105377451	LOC105377451
48632	105377452	LOC105377452
48633	105377456	LINC02276
48634	105377457	LOC105377457
48635	105377458	LOC105377458
48636	105377459	LOC105377459
48637	105377460	LOC105377460
48638	105377461	LOC105377461
48639	105377462	LOC105377462
48640	105377465	LOC105377465
48641	105377466	LINC02266
48642	105377467	LINC02491
48643	105377468	LOC105377468
48644	105377469	LOC105377469
48645	105377470	LOC105377470
48646	105377472	LOC105377472
48647	105377473	LOC105377473
48648	105377474	LOC105377474
48649	105377475	LOC105377475
48650	105377476	LOC105377476
48651	105377477	LINC02507
48652	105377478	LOC105377478
48653	105377479	LOC105377479
48654	105377480	LOC105377480
48655	105377481	LOC105377481
48656	105377483	LOC105377483
48657	105377485	LOC105377485
48658	105377486	FAM160A1-DT
48659	105377488	LOC105377488
48660	105377489	LOC105377489
48661	105377490	LOC105377490
48662	105377492	LOC105377492
48663	105377495	LOC105377495
48664	105377496	LOC105377496
48665	105377498	LOC105377498
48666	105377499	LOC105377499
48667	105377500	LOC105377500
48668	105377501	LOC105377501
48669	105377502	LOC105377502
48670	105377503	LOC105377503
48671	105377504	LOC105377504
48672	105377505	LOC105377505
48673	105377506	LOC105377506
48674	105377507	LOC105377507
48675	105377508	LOC105377508
48676	105377509	LOC105377509
48677	105377510	LOC105377510
48678	105377512	LINC02477
48679	105377513	LOC105377513
48680	105377514	LOC105377514
48681	105377515	LOC105377515
48682	105377516	LOC105377516
48683	105377517	LOC105377517
48684	105377519	LOC105377519
48685	105377520	LOC105377520
48686	105377521	LOC105377521
48687	105377523	LOC105377523
48688	105377524	LOC105377524
48689	105377527	LOC105377527
48690	105377529	LOC105377529
48691	105377530	LOC105377530
48692	105377532	APOBEC3AP1
48693	105377534	LOC105377534
48694	105377535	LOC105377535
48695	105377536	LINC02174
48696	105377537	LOC105377537
48697	105377540	LOC105377540
48698	105377541	LOC105377541
48699	105377543	LOC105377543
48700	105377544	LOC105377544
48701	105377546	LOC105377546
48702	105377547	LOC105377547
48703	105377548	LOC105377548
48704	105377549	LOC105377549
48705	105377551	LOC105377551
48706	105377552	LOC105377552
48707	105377555	LOC105377555
48708	105377556	LINC02509
48709	105377557	LOC105377557
48710	105377558	LOC105377558
48711	105377559	LOC105377559
48712	105377560	LOC105377560
48713	105377561	LOC105377561
48714	105377562	LOC105377562
48715	105377563	LOC105377563
48716	105377564	LOC105377564
48717	105377565	LOC105377565
48718	105377567	LOC105377567
48719	105377568	LOC105377568
48720	105377571	LOC105377571
48721	105377572	LOC105377572
48722	105377573	TEMN3-AS1
48723	105377576	LOC105377576
48724	105377577	LOC105377577
48725	105377578	LOC105377578
48726	105377579	LOC105377579
48727	105377580	LOC105377580
48728	105377581	LOC105377581
48729	105377582	LOC105377582
48730	105377584	LOC105377584
48731	105377585	LINC02427
48732	105377586	LINC02365
48733	105377587	LOC105377587
48734	105377588	LOC105377588
48735	105377590	LOC105377590
48736	105377591	LOC105377591
48737	105377595	RPSAP70
48738	105377596	LOC105377596
48739	105377599	LOC105377599
48740	105377600	LINC02374
48741	105377602	LINC02514
48742	105377603	LOC105377603
48743	105377604	LOC105377604
48744	105377606	LINC02434
48745	105377607	LOC105377607
48746	105377608	LOC105377608
48747	105377609	LOC105377609
48748	105377610	LINC02508
48749	105377611	LOC105377611
48750	105377612	LOC105377612
48751	105377613	LOC105377613
48752	105377614	LOC105377614
48753	105377615	LOC105377615
48754	105377616	LOC105377616
48755	105377617	LINC01596
48756	105377619	LOC105377619
48757	105377621	LOC105377621
48758	105377622	LOC105377622
48759	105377623	LOC105377623
48760	105377626	LOC105377626
48761	105377627	LOC105377627
48762	105377628	LOC105377628
48763	105377632	LOC105377632
48764	105377633	LOC105377633
48765	105377635	LOC105377635
48766	105377636	LOC105377636
48767	105377641	LOC105377641
48768	105377642	LOC105377642
48769	105377644	LOC105377644
48770	105377645	LOC105377645
48771	105377647	LOC105377647
48772	105377650	LOC105377650
48773	105377651	LOC105377651
48774	105377652	LINC02480
48775	105377654	LOC105377654
48776	105377656	LINC02283
48777	105377657	LOC105377657
48778	105377658	LOC105377658
48779	105377659	LOC105377659
48780	105377660	LOC105377660
48781	105377661	LOC105377661
48782	105377663	LOC105377663
48783	105377664	LOC105377664
48784	105377665	LOC105377665
48785	105377666	LOC105377666
48786	105377667	LOC105377667
48787	105377668	LOC105377668
48788	105377670	LOC105377670
48789	105377671	LINC02494
48790	105377672	LOC105377672
48791	105377673	LOC105377673
48792	105377675	LOC105377675
48793	105377676	LOC105377676
48794	105377677	LOC105377677
48795	105377678	LOC105377678
48796	105377680	LOC105377680
48797	105377682	LINC01932
48798	105377683	LOC105377683
48799	105377684	LOC105377684
48800	105377685	LOC105377685
48801	105377687	LOC105377687
48802	105377688	LOC105377688
48803	105377689	LOC105377689
48804	105377690	LOC105377690
48805	105377691	LOC105377691
48806	105377693	LOC105377693
48807	105377694	LOC105377694
48808	105377696	LOC105377696
48809	105377697	LOC105377697
48810	105377698	LOC105377698
48811	105377699	LOC105377699
48812	105377700	LOC105377700
48813	105377701	LINC01938
48814	105377702	LOC105377702
48815	105377703	LOC105377703
48816	105377705	LOC105377705
48817	105377706	LOC105377706
48818	105377708	LOC105377708
48819	105377709	LOC105377709
48820	105377712	LOC105377712
48821	105377713	LOC105377713
48822	105377714	LOC105377714
48823	105377715	LOC105377715
48824	105377716	LOC105377716
48825	105377720	LOC105377720
48826	105377721	LOC105377721
48827	105377722	LOC105377722
48828	105377723	LOC105377723
48829	105377724	LOC105377724
48830	105377725	LOC105377725
48831	105377727	LOC105377727
48832	105377728	LINC01944
48833	105377729	LOC105377729
48834	105377730	LOC105377730
48835	105377731	LOC105377731
48836	105377732	LOC105377732
48837	105377733	LOC105377733
48838	105377735	LOC105377735
48839	105377736	LINC01942
48840	105377739	LOC105377739
48841	105377740	LOC105377740
48842	105377741	LOC105377741
48843	105377742	LOC105377742
48844	105377743	LOC105377743
48845	105377744	LOC105377744
48846	105377745	LOC105377745
48847	105377746	LOC105377746
48848	105377747	LOC105377747
48849	105377750	LOC105377750
48850	105377752	LOC105377752
48851	105377753	LOC105377753
48852	105377754	LOC105377754
48853	105377756	LOC105377756
48854	105377757	LOC105377757
48855	105377759	LOC105377759
48856	105377761	LOC105377761
48857	105377762	LOC105377762
48858	105377763	LOC105377763
48859	105377765	LINC02222
48860	105377766	LOC105377766
48861	105377769	LOC105377769
48862	105377771	LOC105377771
48863	105377773	LOC105377773
48864	105377774	LOC105377774
48865	105377775	LOC105377775
48866	105377776	LOC105377776
48867	105377777	LOC105377777
48868	105377778	LOC105377778
48869	105377779	LOC105377779
48870	105377781	LOC105377781
48871	105377782	LOC105377782
48872	105377783	LOC105377783
48873	105377784	LOC105377784
48874	105377785	LOC105377785
48875	105377786	LOC105377786
48876	105377789	LOC105377789
48877	105377790	LOC105377790
48878	105377791	LOC105377791
48879	105377792	LOC105377792
48880	105377793	LOC105377793
48881	105377794	LOC105377794
48882	105377795	LOC105377795
48883	105377796	LOC105377796
48884	105377797	LOC105377797
48885	105377799	LOC105377799
48886	105377800	LOC105377800
48887	105377801	LOC105377801
48888	105377803	LOC105377803
48889	105377805	LOC105377805
48890	105377806	LOC105377806
48891	105377809	LOC105377809
48892	105377811	LOC105377811
48893	105377814	LOC105377814
48894	105377815	LOC105377815
48895	105377816	LOC105377816
48896	105377820	RARRES2P6
48897	105377822	LOC105377822
48898	105377824	LOC105377824
48899	105377826	LOC105377826
48900	105377836	LOC105377836
48901	105377837	LOC105377837
48902	105377838	LOC105377838
48903	105377839	LOC105377839
48904	105377840	LOC105377840
48905	105377841	LOC105377841
48906	105377842	LOC105377842
48907	105377843	LOC105377843
48908	105377844	LOC105377844
48909	105377845	LOC105377845
48910	105377846	LOC105377846
48911	105377847	LOC105377847
48912	105377848	LOC105377848
48913	105377849	LOC105377849
48914	105377850	LOC105377850
48915	105377853	LOC105377853
48916	105377855	LOC105377855
48917	105377857	LOC105377857
48918	105377858	LOC105377858
48919	105377860	LINC02540
48920	105377861	LOC105377861
48921	105377862	LOC105377862
48922	105377864	LOC105377864
48923	105377865	LOC105377865
48924	105377867	LOC105377867
48925	105377869	LOC105377869
48926	105377871	LOC105377871
48927	105377872	LOC105377872
48928	105377873	LOC105377873
48929	105377874	LOC105377874
48930	105377875	LOC105377875
48931	105377876	LOC105377876
48932	105377877	LOC105377877
48933	105377879	LOC105377879
48934	105377880	LINC01611
48935	105377881	LOC105377881
48936	105377882	LOC105377882
48937	105377884	LOC105377884
48938	105377885	LOC105377885
48939	105377887	LOC105377887
48940	105377889	LOC105377889
48941	105377890	LOC105377890
48942	105377891	LOC105377891
48943	105377893	LOC105377893
48944	105377894	LOC105377894
48945	105377896	LOC105377896
48946	105377897	LOC105377897
48947	105377899	LOC105377899
48948	105377901	LOC105377901
48949	105377904	LOC105377904
48950	105377905	LOC105377905
48951	105377908	LOC105377908
48952	105377909	LOC105377909
48953	105377910	LOC105377910
48954	105377911	LOC105377911
48955	105377913	LOC105377913
48956	105377916	LOC105377916
48957	105377917	LOC105377917
48958	105377918	LOC105377918
48959	105377920	LOC105377920
48960	105377921	LOC105377921
48961	105377922	LOC105377922
48962	105377923	LOC105377923
48963	105377924	LOC105377924
48964	105377926	LINC02526
48965	105377927	LOC105377927
48966	105377928	LOC105377928
48967	105377929	LOC105377929
48968	105377932	LOC105377932
48969	105377935	LOC105377935
48970	105377936	LOC105377936
48971	105377937	LOC105377937
48972	105377938	LOC105377938
48973	105377939	LOC105377939
48974	105377940	LOC105377940
48975	105377941	LOC105377941
48976	105377944	LOC105377944
48977	105377945	LOC105377945
48978	105377946	LINC02527
48979	105377947	LOC105377947
48980	105377949	LOC105377949
48981	105377950	LOC105377950
48982	105377951	LOC105377951
48983	105377952	LOC105377952
48984	105377953	LOC105377953
48985	105377955	LOC105377955
48986	105377956	LOC105377956
48987	105377957	LINC02518
48988	105377959	LOC105377959
48989	105377960	LOC105377960
48990	105377961	LOC105377961
48991	105377962	LINC02534
48992	105377963	LOC105377963
48993	105377964	LOC105377964
48994	105377967	LOC105377967
48995	105377971	LOC105377971
48996	105377972	LOC105377972
48997	105377973	LOC105377973
48998	105377975	LOC105377975
48999	105377977	LOC105377977
49000	105377978	LOC105377978
49001	105377979	LOC105377979
49002	105377981	LOC105377981
49003	105377982	LOC105377982
49004	105377984	LOC105377984
49005	105377986	LOC105377986
49006	105377989	LOC105377989
49007	105377991	LOC105377991
49008	105377992	LOC105377992
49009	105377993	LOC105377993
49010	105377994	LOC105377994
49011	105377995	LOC105377995
49012	105377996	LOC105377996
49013	105377997	LINC02536
49014	105377998	LOC105377998
49015	105377999	LOC105377999
49016	105378000	LOC105378000
49017	105378002	LOC105378002
49018	105378003	LOC105378003
49019	105378004	LOC105378004
49020	105378005	LOC105378005
49021	105378008	LOC105378008
49022	105378009	LOC105378009
49023	105378010	LOC105378010
49024	105378011	LOC105378011
49025	105378012	LOC105378012
49026	105378013	LOC105378013
49027	105378017	LOC105378017
49028	105378018	LOC105378018
49029	105378020	LINC02528
49030	105378021	LOC105378021
49031	105378023	LOC105378023
49032	105378024	LOC105378024
49033	105378025	LOC105378025
49034	105378026	LOC105378026
49035	105378027	LOC105378027
49036	105378029	LOC105378029
49037	105378030	LOC105378030
49038	105378031	LOC105378031
49039	105378032	LOC105378032
49040	105378035	LOC105378035
49041	105378036	LOC105378036
49042	105378039	LOC105378039
49043	105378040	LOC105378040
49044	105378041	LOC105378041
49045	105378042	LOC105378042
49046	105378043	LOC105378043
49047	105378044	LOC105378044
49048	105378046	LOC105378046
49049	105378047	LOC105378047
49050	105378049	TAB2-AS1
49051	105378050	LOC105378050
49052	105378052	LOC105378052
49053	105378054	LOC105378054
49054	105378061	LOC105378061
49055	105378065	LOC105378065
49056	105378066	LOC105378066
49057	105378067	LOC105378067
49058	105378068	LOC105378068
49059	105378069	LOC105378069
49060	105378071	LOC105378071
49061	105378072	LOC105378072
49062	105378073	LOC105378073
49063	105378075	LOC105378075
49064	105378076	LOC105378076
49065	105378077	LOC105378077
49066	105378078	LOC105378078
49067	105378083	LOC105378083
49068	105378084	LOC105378084
49069	105378085	LOC105378085
49070	105378087	LOC105378087
49071	105378088	LOC105378088
49072	105378091	LOC105378091
49073	105378093	LOC105378093
49074	105378094	LOC105378094
49075	105378095	LOC105378095
49076	105378097	LOC105378097
49077	105378098	LOC105378098
49078	105378099	LOC105378099
49079	105378100	LOC105378100
49080	105378102	LOC105378102
49081	105378104	LOC105378104
49082	105378105	LOC105378105
49083	105378106	LOC105378106
49084	105378109	LOC105378109
49085	105378110	LOC105378110
49086	105378111	MEAT6
49087	105378113	LOC105378113
49088	105378114	LOC105378114
49089	105378115	LOC105378115
49090	105378116	LOC105378116
49091	105378117	LOC105378117
49092	105378118	LOC105378118
49093	105378119	LOC105378119
49094	105378120	LOC105378120
49095	105378122	LOC105378122
49096	105378123	LOC105378123
49097	105378126	LOC105378126
49098	105378127	LOC105378127
49099	105378128	LOC105378128
49100	105378129	LOC105378129
49101	105378130	LOC105378130
49102	105378131	LOC105378131
49103	105378132	LOC105378132
49104	105378135	LOC105378135
49105	105378137	LOC105378137
49106	105378138	LOC105378138
49107	105378139	LOC105378139
49108	105378140	LOC105378140
49109	105378141	LOC105378141
49110	105378142	LOC105378142
49111	105378143	LOC105378143
49112	105378144	LOC105378144
49113	105378145	LOC105378145
49114	105378146	LOC105378146
49115	105378147	LINC02519
49116	105378148	LOC105378148
49117	105378149	LOC105378149
49118	105378150	LOC105378150
49119	105378153	LOC105378153
49120	105378157	LOC105378157
49121	105378161	LOC105378161
49122	105378171	LOC105378171
49123	105378174	LOC105378174
49124	105378175	LOC105378175
49125	105378177	LOC105378177
49126	105378178	LOC105378178
49127	105378179	LOC105378179
49128	105378180	LOC105378180
49129	105378183	LOC105378183
49130	105378184	LOC105378184
49131	105378185	LOC105378185
49132	105378187	LOC105378187
49133	105378189	LOC105378189
49134	105378193	LOC105378193
49135	105378198	LOC105378198
49136	105378199	LOC105378199
49137	105378204	LOC105378204
49138	105378208	LOC105378208
49139	105378209	LOC105378209
49140	105378210	LOC105378210
49141	105378211	LOC105378211
49142	105378213	LOC105378213
49143	105378214	LOC105378214
49144	105378215	CTB-99A3.1
49145	105378217	STK32A-AS1
49146	105378218	LOC105378218
49147	105378220	MARCOL
49148	105378221	LOC105378221
49149	105378224	LOC105378224
49150	105378225	LOC105378225
49151	105378226	LOC105378226
49152	105378228	LOC105378228
49153	105378230	LOC105378230
49154	105378231	LOC105378231
49155	105378234	LOC105378234
49156	105378235	LOC105378235
49157	105378236	LOC105378236
49158	105378237	LOC105378237
49159	105378238	LINC01861
49160	105378239	LOC105378239
49161	105378240	LOC105378240
49162	105378242	LOC105378242
49163	105378247	LOC105378247
49164	105378248	LOC105378248
49165	105378250	LOC105378250
49166	105378255	LOC105378255
49167	105378256	LOC105378256
49168	105378258	LOC105378258
49169	105378260	LOC105378260
49170	105378262	LOC105378262
49171	105378267	LOC105378267
49172	105378268	LOC105378268
49173	105378269	LOC105378269
49174	105378270	LOC105378270
49175	105378271	LOC105378271
49176	105378272	LOC105378272
49177	105378274	LOC105378274
49178	105378275	LOC105378275
49179	105378277	LOC105378277
49180	105378281	LOC105378281
49181	105378283	LOC105378283
49182	105378286	LOC105378286
49183	105378287	LOC105378287
49184	105378289	LOC105378289
49185	105378291	LOC105378291
49186	105378292	LOC105378292
49187	105378298	LOC105378298
49188	105378299	LOC105378299
49189	105378302	LOC105378302
49190	105378305	LOC105378305
49191	105378306	LOC105378306
49192	105378307	LOC105378307
49193	105378308	LOC105378308
49194	105378309	LOC105378309
49195	105378310	LOC105378310
49196	105378311	LOC105378311
49197	105378313	LOC105378313
49198	105378314	LOC105378314
49199	105378316	LOC105378316
49200	105378318	LOC105378318
49201	105378319	LOC105378319
49202	105378320	LOC105378320
49203	105378323	LOC105378323
49204	105378325	LOC105378325
49205	105378326	LOC105378326
49206	105378327	LOC105378327
49207	105378328	LOC105378328
49208	105378329	LOC105378329
49209	105378330	LOC105378330
49210	105378333	LOC105378333
49211	105378335	LOC105378335
49212	105378336	LOC105378336
49213	105378337	LOC105378337
49214	105378338	LOC105378338
49215	105378339	LOC105378339
49216	105378340	LOC105378340
49217	105378342	LOC105378342
49218	105378345	LOC105378345
49219	105378346	LOC105378346
49220	105378347	LOC105378347
49221	105378349	LOC105378349
49222	105378350	LOC105378350
49223	105378351	LOC105378351
49224	105378353	LOC105378353
49225	105378355	LOC105378355
49226	105378356	LOC105378356
49227	105378358	LOC105378358
49228	105378360	LOC105378360
49229	105378367	LOC105378367
49230	105378369	LOC105378369
49231	105378372	LOC105378372
49232	105378373	LOC105378373
49233	105378374	LOC105378374
49234	105378375	LOC105378375
49235	105378378	LOC105378378
49236	105378379	LOC105378379
49237	105378383	LOC105378383
49238	105378385	LOC105378385
49239	105378386	LOC105378386
49240	105378387	LOC105378387
49241	105378390	LOC105378390
49242	105378392	LOC105378392
49243	105378393	LOC105378393
49244	105378394	LOC105378394
49245	105378396	LOC105378396
49246	105378397	LOC105378397
49247	105378398	LOC105378398
49248	105378399	LOC105378399
49249	105378400	LOC105378400
49250	105378401	LOC105378401
49251	105378402	LOC105378402
49252	105378403	LOC105378403
49253	105378404	LOC105378404
49254	105378406	LOC105378406
49255	105378407	LOC105378407
49256	105378408	LOC105378408
49257	105378409	LOC105378409
49258	105378410	LOC105378410
49259	105378412	LOC105378412
49260	105378414	LOC105378414
49261	105378415	LOC105378415
49262	105378416	LOC105378416
49263	105378418	LOC105378418
49264	105378419	LOC105378419
49265	105378421	LOC105378421
49266	105378424	LOC105378424
49267	105378425	LINC01374
49268	105378426	LOC105378426
49269	105378427	XLOC_008559
49270	105378429	LOC105378429
49271	105378430	LOC105378430
49272	105378433	LOC105378433
49273	105378436	LOC105378436
49274	105378437	LOC105378437
49275	105378438	LOC105378438
49276	105378443	LOC105378443
49277	105378444	LOC105378444
49278	105378447	LOC105378447
49279	105378448	LOC105378448
49280	105378449	LOC105378449
49281	105378450	LOC105378450
49282	105378452	LOC105378452
49283	105378453	LOC105378453
49284	105378454	LOC105378454
49285	105378455	LOC105378455
49286	105378456	LOC105378456
49287	105378457	LOC105378457
49288	105378458	LOC105378458
49289	105378460	LOC105378460
49290	105378464	LOC105378464
49291	105378465	LOC105378465
49292	105378466	LOC105378466
49293	105378467	LOC105378467
49294	105378468	LOC105378468
49295	105378469	LOC105378469
49296	105378470	LOC105378470
49297	105378472	LOC105378472
49298	105378473	LOC105378473
49299	105378474	LOC105378474
49300	105378475	LOC105378475
49301	105378476	LOC105378476
49302	105378477	LOC105378477
49303	105378478	LOC105378478
49304	105378479	LOC105378479
49305	105378480	LOC105378480
49306	105378481	LOC105378481
49307	105378482	LOC105378482
49308	105378483	LOC105378483
49309	105378484	LOC105378484
49310	105378485	LOC105378485
49311	105378486	LOC105378486
49312	105378487	LOC105378487
49313	105378488	LOC105378488
49314	105378489	LOC105378489
49315	105378490	LOC105378490
49316	105378492	LOC105378492
49317	105378493	LOC105378493
49318	105378494	LOC105378494
49319	105378496	LOC105378496
49320	105378497	LOC105378497
49321	105378498	LOC105378498
49322	105378499	LOC105378499
49323	105378500	LOC105378500
49324	105378502	LOC105378502
49325	105378504	LOC105378504
49326	105378506	LOC105378506
49327	105378507	LOC105378507
49328	105378511	LOC105378511
49329	105378512	LOC105378512
49330	105378513	LOC105378513
49331	105378515	LOC105378515
49332	105378516	LOC105378516
