"","coef_ridge","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross"
"MIR4489",NA,0.00922184907840914,1,0.00968653313396009,2,0.00945734248659767,3,0.00877625996168888,4,0.00568766064707397,5,0.0104250721139353,6,0.010171587847613,7,0.010171587847613,8,0.00813972222927936,9,0.00922184907840914,10,0.00877625996168888,11,0.0099318806635224,12,0.0114582015149562,13,0.00856406541875881,14,0.00968653313396009,15,0.0114582015149562,16,0.00945734248659767,17,0.00856406541875881,18,0.010171587847613,19,0.00945734248659767,20,0.00856406541875881,21,0.010171587847613,22,0.0099318806635224,23,0.00511693571525183,24,0.01237765025523,25,0.0099318806635224,26,0.00681655733556605,27,0.00968653313396009,28,0.00922184907840914,29,0.00793952971253293,30
"DNAJC21",NA,-0.00725474117202495,1,-0.00757836772145575,2,-0.0074210623343228,3,-0.00695196043051652,4,-0.00495787812287317,5,-0.00811446986194794,6,-0.00792616072614792,7,-0.00792616072614792,8,-0.00652850382447181,9,-0.00725474117202495,10,-0.00695196043051652,11,-0.00775626461978649,12,-0.00889642385016587,13,-0.00681234497039744,14,-0.00757836772145575,15,-0.00889642385016587,16,-0.0074210623343228,17,-0.00681234497039744,18,-0.00792616072614792,19,-0.0074210623343228,20,-0.00681234497039744,21,-0.00792616072614792,22,-0.00775626461978649,23,-0.00458046088601922,24,-0.0096786966043049,25,-0.00775626461978649,26,-0.00567987863444314,27,-0.00757836772145575,28,-0.00725474117202495,29,-0.00639934295419067,30
"SLFN5",NA,-0.00104405974590055,1,-0.0009352798683556,2,-0.000996472058927572,3,-0.0011480784330865,4,-0.00177765777842573,5,-0.00076755030743798,6,-0.00082290379902474,7,-0.00082290379902474,8,-0.00129064034458819,9,-0.00104405974590055,10,-0.0011480784330865,11,-0.000885080020874799,12,-0.000500312617551233,13,-0.00120245742277498,14,-0.0009352798683556,15,-0.000500312617551233,16,-0.000996472058927572,17,-0.00120245742277498,18,-0.00082290379902474,19,-0.000996472058927572,20,-0.00120245742277498,21,-0.00082290379902474,22,-0.000885080020874799,23,-0.00184170140269302,24,-0.000399823914562093,25,-0.000885080020874799,26,-0.00157971555693763,27,-0.0009352798683556,28,-0.00104405974590055,29,-0.00133900611152558,30
"TOMM70",NA,-0.000503791326968151,1,-0.000120299794128959,2,-0.000325998739137191,3,-0.000846350893842775,4,-0.00245581254057813,5,0.000531676696043845,6,0.000305765897164925,7,0.000305765897164925,8,-0.00128461141461856,9,-0.000503791326968151,10,-0.000846350893842775,11,7.91366402189468e-05,12,0.00160979696851018,13,-0.00100887917484665,14,-0.000120299794128959,15,0.00160979696851018,16,-0.000325998739137191,17,-0.00100887917484665,18,0.000305765897164925,19,-0.000325998739137191,20,-0.00100887917484665,21,0.000305765897164925,22,7.91366402189468e-05,23,-0.00257507372812968,24,0.0024127944489743,25,7.91366402189468e-05,26,-0.00203421461157405,27,-0.000120299794128959,28,-0.000503791326968151,29,-0.00141798039718041,30
"MTREX",NA,-0.000737603296515256,1,-0.000319014161746163,2,-0.000541840386585935,3,-0.00110911616188447,4,-0.00278655693921652,5,0.000401834827094452,6,0.000148972493198705,7,0.000148972493198705,8,-0.00158027595982015,9,-0.000737603296515256,10,-0.00110911616188447,11,-9.74395666462633e-05,12,0.00159824337207544,13,-0.00128364577197467,14,-0.000319014161746163,15,0.00159824337207544,16,-0.000541840386585935,17,-0.00128364577197467,18,0.000148972493198705,19,-0.000541840386585935,20,-0.00128364577197467,21,0.000148972493198705,22,-9.74395666462633e-05,23,-0.00289452090235207,24,0.00251247827696343,25,-9.74395666462633e-05,26,-0.00236622305680206,27,-0.000319014161746163,28,-0.000737603296515256,29,-0.00172211239239947,30
"GTF2H3",NA,0.00324010768862441,1,0.00382245346524241,2,0.00351878083622606,3,0.00270109527853661,4,-0.00035432932755109,5,0.00477592543907477,6,0.00444852311782046,7,0.00444852311782046,8,0.00197474417480602,9,0.00324010768862441,10,0.00270109527853661,11,0.00412371126125573,12,0.00624197417124483,13,0.00244255616340301,14,0.00382245346524241,15,0.00624197417124483,16,0.00351878083622606,17,0.00244255616340301,18,0.00444852311782046,19,0.00351878083622606,20,0.00244255616340301,21,0.00444852311782046,22,0.00412371126125573,23,-0.000740504064147039,24,0.00734872762042959,25,0.00412371126125573,26,0.000604051060493231,27,0.00382245346524241,28,0.00324010768862441,29,0.0017484306288238,30
"ZBTB3",NA,-0.00269399968378751,1,-0.0025616507169046,2,-0.00263634070066216,3,-0.00280155052237498,4,-0.00298599011674538,5,-0.00231363428057143,6,-0.00240304117311162,7,-0.00240304117311162,8,-0.00291751331181078,9,-0.00269399968378751,10,-0.00280155052237498,11,-0.00249002149247652,12,-0.00184793128807715,13,-0.00285054690501087,14,-0.0025616507169046,15,-0.00184793128807715,16,-0.00263634070066216,17,-0.00285054690501087,18,-0.00240304117311162,19,-0.00263634070066216,20,-0.00285054690501087,21,-0.00240304117311162,22,-0.00249002149247652,23,-0.00289965434927934,24,-0.00151135115470731,25,-0.00249002149247652,26,-0.00303610056513641,27,-0.0025616507169046,28,-0.00269399968378751,29,-0.00294951617498872,30
"SCAMP3",NA,-0.00519146335210364,1,-0.00545669580386263,2,-0.00532678923848488,3,-0.00494652524210937,4,-0.00344620201138875,5,-0.00590085753052731,6,-0.00574484113827963,7,-0.00574484113827963,8,-0.00461024936889826,9,-0.00519146335210364,10,-0.00494652524210937,11,-0.00560285771150175,12,-0.00655994683262758,13,-0.00483465500849667,14,-0.00545669580386263,15,-0.00655994683262758,16,-0.00532678923848488,17,-0.00483465500849667,18,-0.00574484113827963,19,-0.00532678923848488,20,-0.00483465500849667,21,-0.00574484113827963,22,-0.00560285771150175,23,-0.00318561014080111,24,-0.00721132614523268,25,-0.00560285771150175,26,-0.00396369239086086,27,-0.00545669580386263,28,-0.00519146335210364,29,-0.00450938855471907,30
"MAGED1",NA,-0.0021840906936089,1,-0.00216688138734672,2,-0.00218154473020691,3,-0.0021948195181411,4,-0.00209786553823722,5,-0.00213099734282508,6,-0.00214320279785113,7,-0.00214320279785113,8,-0.00219726697971492,9,-0.0021840906936089,10,-0.0021948195181411,11,-0.00216070843039118,12,-0.00203087306707255,13,-0.00220145374793787,14,-0.00216688138734672,15,-0.00203087306707255,16,-0.00218154473020691,17,-0.00220145374793787,18,-0.00214320279785113,19,-0.00218154473020691,20,-0.00220145374793787,21,-0.00214320279785113,22,-0.00216070843039118,23,-0.00203539411501442,24,-0.00201417585481791,25,-0.00216070843039118,26,-0.00217066489992422,27,-0.00216688138734672,28,-0.0021840906936089,29,-0.00219852087829807,30
"NSRP1",NA,-0.00903049386835871,1,-0.00947631361083355,2,-0.00925501885929057,3,-0.00859227965984343,4,-0.00537859947996208,5,-0.0101535550330995,6,-0.0099276640089913,7,-0.0099276640089913,8,-0.00795166937058498,9,-0.00903049386835871,10,-0.00859227965984343,11,-0.00970300647657752,12,-0.0110425279983127,13,-0.00837865623280018,14,-0.00947631361083355,15,-0.0110425279983127,16,-0.00925501885929057,17,-0.00837865623280018,18,-0.0099276640089913,19,-0.00925501885929057,20,-0.00837865623280018,21,-0.0099276640089913,22,-0.00970300647657752,23,-0.00477779342001437,24,-0.011752813333613,25,-0.00970300647657752,26,-0.00657375982519938,27,-0.00947631361083355,28,-0.00903049386835871,29,-0.00774585135973138,30
"EXOSC2",NA,0.00769116531855357,1,0.00869824802672233,2,0.00817875074518849,3,0.00675786608369239,4,0.00137889721745178,5,0.0103521803602132,6,0.00978089513073015,7,0.00978089513073015,8,0.00549476687593939,9,0.00769116531855357,10,0.00675786608369239,11,0.00922516528722041,12,0.0128754249258972,13,0.00631294463458302,14,0.00869824802672233,15,0.0128754249258972,16,0.00817875074518849,17,0.00631294463458302,18,0.00978089513073015,19,0.00817875074518849,20,0.00631294463458302,21,0.00978089513073015,22,0.00922516528722041,23,0.00065548840182001,24,0.0148498444912338,25,0.00922516528722041,26,0.00309788537378982,27,0.00869824802672233,28,0.00769116531855357,29,0.00510269122394176,30
"PEBP1",NA,-0.0046015054063998,1,-0.00465845163392623,2,-0.00463650324653524,3,-0.00454078180452857,4,-0.00388980886106646,5,-0.00473719541488158,6,-0.00471239707961196,7,-0.00471239707961196,8,-0.0044383812164891,9,-0.0046015054063998,10,-0.00454078180452857,11,-0.00469014103103393,12,-0.00479439864334719,13,-0.00451372920527538,14,-0.00465845163392623,15,-0.00479439864334719,16,-0.00463650324653524,17,-0.00451372920527538,18,-0.00471239707961196,19,-0.00463650324653524,20,-0.00451372920527538,21,-0.00471239707961196,22,-0.00469014103103393,23,-0.00370393734054073,24,-0.00495840179289594,25,-0.00469014103103393,26,-0.00418171152222668,27,-0.00465845163392623,28,-0.0046015054063998,29,-0.00440695394824363,30
"BCAS2",NA,-0.00259084715107279,1,-0.00249005104719142,2,-0.00254658871109781,3,-0.00267104485473293,4,-0.0027489731727247,5,-0.00229470540050808,6,-0.00236725138526454,7,-0.00236725138526454,8,-0.00275357132692623,9,-0.00259084715107279,10,-0.00267104485473293,11,-0.00243341961692719,12,-0.00192093958195572,13,-0.00270696770518804,14,-0.00249005104719142,15,-0.00192093958195572,16,-0.00254658871109781,17,-0.00270696770518804,18,-0.00236725138526454,19,-0.00254658871109781,20,-0.00270696770518804,21,-0.00236725138526454,22,-0.00243341961692719,23,-0.00266115947836369,24,-0.00165318164509022,25,-0.00243341961692719,26,-0.002820062700337,27,-0.00249005104719142,28,-0.00259084715107279,29,-0.00277567633119529,30
"TULP4",NA,0.00295857000022631,1,0.00345849678114739,2,0.00319877496650475,3,0.00248889811946838,4,-0.000311207316384237,5,0.00426312529731755,6,0.00398734851904489,7,0.00398734851904489,8,0.00184585808464692,9,0.00295857000022631,10,0.00248889811946838,11,0.00371496292762684,12,0.00546720122207362,13,0.0022608500846508,14,0.00345849678114739,15,0.00546720122207362,16,0.00319877496650475,17,0.0022608500846508,18,0.00398734851904489,19,0.00319877496650475,20,0.0022608500846508,21,0.00398734851904489,22,0.00371496292762684,23,-0.000686644528246615,24,0.00631439422294433,25,0.00371496292762684,26,0.000595932751011556,27,0.00345849678114739,28,0.00295857000022631,29,0.00164231727382013,30
"ZNF649.AS1",NA,0.0180278440805576,1,0.0194047301013848,2,0.0187062849995234,3,0.0167440682695704,4,0.00889095643811813,5,0.0216549280724958,6,0.0208802487872386,7,0.0208802487872386,8,0.0149798085457368,9,0.0180278440805576,10,0.0167440682695704,11,0.0201307678896488,12,0.0250163621918971,13,0.0161372431020322,14,0.0194047301013848,15,0.0250163621918971,16,0.0187062849995234,17,0.0161372431020322,18,0.0208802487872386,19,0.0187062849995234,20,0.0161372431020322,21,0.0208802487872386,22,0.0201307678896488,23,0.00765866321074846,24,0.0278911898340406,25,0.0201307678896488,26,0.011542436321647,27,0.0194047301013848,28,0.0180278440805576,29,0.0144345308832502,30
"HNRNPR",NA,0.000643047205678921,1,0.00100976036453061,2,0.000817487361523073,3,0.000304788539762022,4,-0.0015347079147722,5,0.00161464117871084,6,0.00140465116372983,7,0.00140465116372983,8,-0.000146351905440354,9,0.000643047205678921,10,0.000304788539762022,11,0.00120018706862003,12,0.00255513014427757,13,0.000141799871473993,14,0.00100976036453061,15,0.00255513014427757,16,0.000817487361523073,17,0.000141799871473993,18,0.00140465116372983,19,0.000817487361523073,20,0.000141799871473993,21,0.00140465116372983,22,0.00120018706862003,23,-0.00173658822301513,24,0.00322149750680977,25,0.00120018706862003,26,-0.000981907154564671,27,0.00100976036453061,28,0.000643047205678921,29,-0.000287486960385344,30
"SRP72",NA,-0.0023956510544913,1,-0.00221112238412147,2,-0.00231084517328854,3,-0.00255577218385938,4,-0.00308238909934716,5,-0.00188599399719543,6,-0.0020022603284291,7,-0.0020022603284291,8,-0.00274813530949817,9,-0.0023956510544913,10,-0.00255577218385938,11,-0.00211223821390436,12,-0.00133627357969894,13,-0.00263066821325899,14,-0.00221112238412147,15,-0.00133627357969894,16,-0.00231084517328854,17,-0.00263066821325899,18,-0.0020022603284291,19,-0.00231084517328854,20,-0.00263066821325899,21,-0.0020022603284291,22,-0.00211223821390436,23,-0.00304022927157072,24,-0.00096329624424782,25,-0.00211223821390436,26,-0.00302093260058565,27,-0.00221112238412147,28,-0.0023956510544913,29,-0.00280482279400591,30
"KLHL11",NA,-0.00574105327902655,1,-0.00587182076156125,2,-0.00581232641892051,3,-0.00560118172377576,4,-0.00426236852233016,5,-0.00604750906468988,6,-0.00599212594981383,7,-0.00599212594981383,8,-0.00537506246079849,9,-0.00574105327902655,10,-0.00560118172377576,11,-0.00593692864134756,12,-0.0062055047078977,13,-0.00553192803261594,14,-0.00587182076156125,15,-0.0062055047078977,16,-0.00581232641892051,17,-0.00553192803261594,18,-0.00599212594981383,19,-0.00581232641892051,20,-0.00553192803261594,21,-0.00599212594981383,22,-0.00593692864134756,23,-0.00394650670247077,24,-0.00636113519513278,25,-0.00593692864134756,26,-0.00482250474595938,27,-0.00587182076156125,28,-0.00574105327902655,29,-0.00530036133319173,30
"EBAG9",NA,-0.00474982181528611,1,-0.00477211303159149,2,-0.00476550418760399,3,-0.00471241591717891,4,-0.00398200651179037,5,-0.00476875764967957,6,-0.00477813977690393,7,-0.00477813977690393,8,-0.0046277412180701,9,-0.00474982181528611,10,-0.00471241591717891,11,-0.00477725528183228,12,-0.0046715314249844,13,-0.00469144684604693,14,-0.00477211303159149,15,-0.0046715314249844,16,-0.00476550418760399,17,-0.00469144684604693,18,-0.00477813977690393,19,-0.00476550418760399,20,-0.00469144684604693,21,-0.00477813977690393,22,-0.00477725528183228,23,-0.00374994452581995,24,-0.00463760747042746,25,-0.00477725528183228,26,-0.00434564813564399,27,-0.00477211303159149,28,-0.00474982181528611,29,-0.00459689187786001,30
"NCL",NA,0.00196359085674744,1,0.00239998150107996,2,0.00217381918583426,3,0.00155500242346812,4,-0.00082661538124485,5,0.00310812849905945,6,0.00286308671594457,7,0.00286308671594457,8,0.000998820668169524,9,0.00196359085674744,10,0.00155500242346812,11,0.0026260141267119,12,0.00417355732042629,13,0.00135713738687858,14,0.00239998150107996,15,0.00417355732042629,16,0.00217381918583426,17,0.00135713738687858,18,0.00286308671594457,19,0.00217381918583426,20,0.00135713738687858,21,0.00286308671594457,22,0.0026260141267119,23,-0.00113029140856052,24,0.00492132996015991,25,0.0026260141267119,26,-6.91394138166176e-05,27,0.00239998150107996,28,0.00196359085674744,29,0.000823181045615203,30
"AARS",NA,-0.00554037357048073,1,-0.00576720548776773,2,-0.00565601133140772,3,-0.00533124184600176,4,-0.0040017530711243,5,-0.00614535467915799,6,-0.00601487713726786,7,-0.00601487713726786,8,-0.00504203023674989,9,-0.00554037357048073,10,-0.00533124184600176,11,-0.00589110860241645,12,-0.00670960414552349,13,-0.00523642853391895,14,-0.00576720548776773,15,-0.00670960414552349,16,-0.00565601133140772,17,-0.00523642853391895,18,-0.00601487713726786,19,-0.00565601133140772,20,-0.00523642853391895,21,-0.00601487713726786,22,-0.00589110860241645,23,-0.00374931668825816,24,-0.0073122351349247,25,-0.00589110860241645,26,-0.00447640051942493,27,-0.00576720548776773,28,-0.00554037357048073,29,-0.0049559681440004,30
"PLEC",NA,0.0312596690354599,1,0.0337963996376966,2,0.0325077768708002,3,0.0288869349734424,4,0.0143372290296121,5,0.0379226297982961,6,0.0365038438352807,7,0.0365038438352807,8,0.0256194871414002,9,0.0312596690354599,10,0.0288869349734424,11,0.0351285914464532,12,0.0440509330244079,13,0.0277605596980026,14,0.0337963996376966,15,0.0440509330244079,16,0.0325077768708002,17,0.0277605596980026,18,0.0365038438352807,19,0.0325077768708002,20,0.0277605596980026,21,0.0365038438352807,22,0.0351285914464532,23,0.0120892588486538,24,0.0491659937912216,25,0.0351285914464532,26,0.0192359510944276,27,0.0337963996376966,28,0.0312596690354599,29,0.0246054498280585,30
"IMPDH2",NA,-0.00341230367787992,1,-0.0033700153298653,2,-0.00339809242963519,3,-0.00343395996770273,4,-0.00309949731002761,5,-0.00326100980551463,6,-0.00330477874579291,7,-0.00330477874579291,8,-0.0034301564380209,9,-0.00341230367787992,10,-0.00343395996770273,11,-0.0033431598492995,12,-0.00298882893644456,13,-0.00344129462885203,14,-0.0033700153298653,15,-0.00298882893644456,16,-0.00339809242963519,17,-0.00344129462885203,18,-0.00330477874579291,19,-0.00339809242963519,20,-0.00344129462885203,21,-0.00330477874579291,22,-0.0033431598492995,23,-0.00294602948033204,24,-0.00278710513448041,25,-0.0033431598492995,26,-0.0033151682324039,27,-0.0033700153298653,28,-0.00341230367787992,29,-0.00342468456615419,30
"SUPT16H",NA,-0.00938663457066885,1,-0.00982088079474033,2,-0.00960578528884863,3,-0.00896781227687797,4,-0.00599732994321603,5,-0.0105006961833977,6,-0.0102713353535427,7,-0.0102713353535427,8,-0.00836464092354989,9,-0.00938663457066885,10,-0.00896781227687797,11,-0.0100464301425208,12,-0.0114391044163436,13,-0.00876748907642804,14,-0.00982088079474033,15,-0.0114391044163436,16,-0.00960578528884863,17,-0.00876748907642804,18,-0.0102713353535427,19,-0.00960578528884863,20,-0.00876748907642804,21,-0.0102713353535427,22,-0.0100464301425208,23,-0.00543636247199587,24,-0.0122717674871158,25,-0.0100464301425208,26,-0.00709488404294137,27,-0.00982088079474033,28,-0.00938663457066885,29,-0.00817446713210712,30
"DDX47",NA,0.00204008324177527,1,0.00252067029158888,2,0.0022713658284043,3,0.00159229831666223,4,-0.000960774365154593,5,0.00330519124299686,6,0.00303300968254606,7,0.00303300968254606,8,0.000986730174873787,9,0.00204008324177527,10,0.00159229831666223,11,0.00277058079050217,12,0.00449377855718085,13,0.00137624158639692,14,0.00252067029158888,15,0.00449377855718085,16,0.0022713658284043,17,0.00137624158639692,18,0.00303300968254606,19,0.0022713658284043,20,0.00137624158639692,21,0.00303300968254606,22,0.00277058079050217,23,-0.00127621203826732,24,0.00533933078572969,25,0.00277058079050217,26,-0.000161248111016765,27,0.00252067029158888,28,0.00204008324177527,29,0.0007963852876203,30
"RIOK1",NA,0.00439816061817603,1,0.00516947172266357,2,0.0047717282448178,3,0.00369391012923562,4,-9.92798945593806e-05,5,0.00646425108388913,6,0.00601096611420374,7,0.00601096611420374,8,0.00275918808249301,9,0.00439816061817603,10,0.00369391012923562,11,0.00558030319564062,12,0.00848581161583687,13,0.00336222304228749,14,0.00516947172266357,15,0.00848581161583687,16,0.0047717282448178,17,0.00336222304228749,18,0.00601096611420374,19,0.0047717282448178,20,0.00336222304228749,21,0.00601096611420374,22,0.00558030319564062,23,-0.000556220892380232,24,0.0101174270936332,25,0.00558030319564062,26,0.00105339545620753,27,0.00516947172266357,28,0.00439816061817603,29,0.00247323686359839,30
"NOP56",NA,-0.00123905299506322,1,-0.00112077325012196,2,-0.00118423910294008,3,-0.00135135625910499,4,-0.00197235880716602,5,-0.000931594138621994,6,-0.000998232251201348,7,-0.000998232251201348,8,-0.00150268319567738,9,-0.00123905299506322,10,-0.00135135625910499,11,-0.00106133009574305,12,-0.000643997350734941,13,-0.0014084550219187,14,-0.00112077325012196,15,-0.000643997350734941,16,-0.00118423910294008,17,-0.0014084550219187,18,-0.000998232251201348,19,-0.00118423910294008,20,-0.0014084550219187,21,-0.000998232251201348,22,-0.00106133009574305,23,-0.00202193530123757,24,-0.000526854072761545,25,-0.00106133009574305,26,-0.00179180706906113,27,-0.00112077325012196,28,-0.00123905299506322,29,-0.00155295048703055,30
"HTR2A",NA,0.0102076364505387,1,0.0109019242274911,2,0.0105509375542535,3,0.00955865090612945,4,0.00547873323013875,5,0.012035722497275,6,0.0116453744219974,7,0.0116453744219974,8,0.00866131501719904,9,0.0102076364505387,10,0.00955865090612945,11,0.0112684853884512,12,0.0137296177753101,13,0.0092518435272427,14,0.0109019242274911,15,0.0137296177753101,16,0.0105509375542535,17,0.0092518435272427,18,0.0116453744219974,19,0.0105509375542535,20,0.0092518435272427,21,0.0116453744219974,22,0.0112684853884512,23,0.00480521765791829,24,0.0152088801723302,25,0.0112684853884512,26,0.00688747285802807,27,0.0109019242274911,28,0.0102076364505387,29,0.00838326279343216,30
"DLAT",NA,-0.00767584152300493,1,-0.00796793979118094,2,-0.00782401853361023,3,-0.00739522842701684,4,-0.0053679224687729,5,-0.00842554745758368,6,-0.00827314794389969,7,-0.00827314794389969,8,-0.00698959428866237,9,-0.00767584152300493,10,-0.00739522842701684,11,-0.00811973613294516,12,-0.00905805657654931,13,-0.0072626624204497,14,-0.00796793979118094,15,-0.00905805657654931,16,-0.00782401853361023,17,-0.0072626624204497,18,-0.00827314794389969,19,-0.00782401853361023,20,-0.0072626624204497,21,-0.00827314794389969,22,-0.00811973613294516,23,-0.00496168946387041,24,-0.00967703809750712,25,-0.00811973613294516,26,-0.00613127357038812,27,-0.00796793979118094,28,-0.00767584152300493,29,-0.00686329402943241,30
"TRMT6",NA,-0.0039115809708702,1,-0.00397885479181386,2,-0.00394669004211978,3,-0.00384901668942756,4,-0.00331843813367351,5,-0.00408879116154242,6,-0.00405348482325926,7,-0.00405348482325926,8,-0.00375658674301686,9,-0.0039115809708702,10,-0.00384901668942756,11,-0.00401484339061729,12,-0.00425509752112665,13,-0.00382158616644672,14,-0.00397885479181386,15,-0.00425509752112665,16,-0.00394669004211978,17,-0.00382158616644672,18,-0.00405348482325926,19,-0.00394669004211978,20,-0.00382158616644672,21,-0.00405348482325926,22,-0.00401484339061729,23,-0.00316996097251008,24,-0.00450010663490555,25,-0.00401484339061729,26,-0.00354759421666274,27,-0.00397885479181386,28,-0.0039115809708702,29,-0.00372944257035457,30
"GNPTAB",NA,0.00311343377029312,1,0.0037262492218879,2,0.00340961591695362,3,0.00255805011626128,4,-0.000345899719520554,5,0.00476423205360215,6,0.0044000571969642,7,0.0044000571969642,8,0.00182730169204856,9,0.00311343377029312,10,0.00255805011626128,11,0.00405421036534231,12,0.00640724787581719,13,0.00229797083372763,14,0.0037262492218879,15,0.00640724787581719,16,0.00340961591695362,17,0.00229797083372763,18,0.0044000571969642,19,0.00340961591695362,20,0.00229797083372763,21,0.0044000571969642,22,0.00405421036534231,23,-0.000678486126341361,24,0.00777017429897378,25,0.00405421036534231,26,0.000516415364215071,27,0.0037262492218879,28,0.00311343377029312,29,0.00160545047871804,30
"KRT20",NA,0.00853435611514701,1,0.00903566651879347,2,0.00878231220641633,3,0.00805999088527377,4,0.00494332848003633,5,0.00983636749486061,6,0.00956537948993642,7,0.00956537948993642,8,0.0073940961499633,9,0.00853435611514701,10,0.00805999088527377,11,0.00929576391133158,12,0.0109976279552859,13,0.00783397864376516,14,0.00903566651879347,15,0.0109976279552859,16,0.00878231220641633,17,0.00783397864376516,18,0.00956537948993642,19,0.00878231220641633,20,0.00783397864376516,21,0.00956537948993642,22,0.00929576391133158,23,0.00440375949295195,24,0.012002655074636,25,0.00929576391133158,26,0.00604569491536338,27,0.00903566651879347,28,0.00853435611514701,29,0.00718614382678742,30
"ZNF841",NA,-0.0093440868018127,1,-0.00985305574824485,2,-0.0095959569611443,3,-0.00886163281760064,4,-0.00566445135497867,5,-0.0106591864930839,6,-0.0103898226206112,7,-0.0103898226206112,8,-0.00818162906600879,9,-0.0093440868018127,10,-0.00886163281760064,11,-0.0101151575938341,12,-0.0118129445286846,13,-0.00863228768524483,14,-0.00985305574824485,15,-0.0118129445286846,16,-0.0095959569611443,17,-0.00863228768524483,18,-0.0103898226206112,19,-0.0095959569611443,20,-0.00863228768524483,21,-0.0103898226206112,22,-0.0101151575938341,23,-0.00510261194552026,24,-0.0128448741006345,25,-0.0101151575938341,26,-0.00680049380127435,27,-0.00985305574824485,28,-0.0093440868018127,29,-0.00797011145870536,30
"SGSH",NA,0.0219581130556535,1,0.02363163461001,2,0.0227823511632509,3,0.0203849680329941,4,0.0105051154331142,5,0.0263376474255642,6,0.0254094821760221,7,0.0254094821760221,8,0.0182042922346174,9,0.0219581130556535,10,0.0203849680329941,11,0.0245071122082442,12,0.0303292418133538,13,0.0196352036380648,14,0.02363163461001,15,0.0303292418133538,16,0.0227823511632509,17,0.0196352036380648,18,0.0254094821760221,19,0.0227823511632509,20,0.0196352036380648,21,0.0254094821760221,22,0.0245071122082442,23,0.0089300796132458,24,0.0336429962833113,25,0.0245071122082442,26,0.0138854213565157,27,0.02363163461001,28,0.0219581130556535,29,0.0175237999194574,30
"HSPA9",NA,0.00180167160334051,1,0.0022538690345183,2,0.00202120212061972,3,0.00137942111826377,4,-0.00103133285118446,5,0.00299219194397798,6,0.0027348342865112,7,0.0027348342865112,8,0.00080692302783684,9,0.00180167160334051,10,0.00137942111826377,11,0.00249085529235342,12,0.00409715935823978,13,0.0011762661622573,14,0.0022538690345183,15,0.00409715935823978,16,0.00202120212061972,17,0.0011762661622573,18,0.0027348342865112,19,0.00202120212061972,20,0.0011762661622573,21,0.0027348342865112,22,0.00249085529235342,23,-0.00132688312780443,24,0.00489943067649728,25,0.00249085529235342,26,-0.000277649283653042,27,0.0022538690345183,28,0.00180167160334051,29,0.000627287481084731,30
"CALB1",NA,0.00543416658929819,1,0.00570972991191344,2,0.00557156589378842,3,0.00517095132437806,4,0.00335854180512193,5,0.00614547889277691,6,0.00599858683944994,7,0.00599858683944994,8,0.00479615061247079,9,0.00543416658929819,10,0.00517095132437806,11,0.00585241017724161,12,0.00676617802362645,13,0.00504519305212893,14,0.00570972991191344,15,0.00676617802362645,16,0.00557156589378842,17,0.00504519305212893,18,0.00599858683944994,19,0.00557156589378842,20,0.00504519305212893,21,0.00599858683944994,22,0.00585241017724161,23,0.00302634339726911,24,0.00731412957121619,25,0.00585241017724161,26,0.00401818879135487,27,0.00570972991191344,28,0.00543416658929819,29,0.00467840858698517,30
"NDUFA9",NA,-0.00120621832707615,1,-0.000910411003048966,2,-0.00106567928831555,3,-0.00146541516180318,4,-0.0025217803694857,5,-0.00038824776238779,6,-0.000576020407939612,7,-0.000576020407939612,8,-0.00178724689089896,9,-0.00120621832707615,10,-0.00146541516180318,11,-0.000748361823405729,12,0.000481988322372345,13,-0.00158502327373798,14,-0.000910411003048966,15,0.000481988322372345,16,-0.00106567928831555,17,-0.00158502327373798,18,-0.000576020407939612,19,-0.00106567928831555,20,-0.00158502327373798,21,-0.000576020407939612,22,-0.000748361823405729,23,-0.00255705226744349,24,0.00118025960188072,25,-0.000748361823405729,26,-0.00229179342944121,27,-0.000910411003048966,28,-0.00120621832707615,29,-0.00188226023259791,30
"GPN1",NA,0.00406136153108815,1,0.00482042802661586,2,0.00443096121159949,3,0.00337266187740774,4,-0.000215227470902459,5,0.00610853949901579,6,0.0056536697759888,7,0.0056536697759888,8,0.00246604290297662,9,0.00406136153108815,10,0.00337266187740774,11,0.00523001398576655,12,0.0081308849356778,13,0.0030510988534113,14,0.00482042802661586,15,0.0081308849356778,16,0.00443096121159949,17,0.0030510988534113,18,0.0056536697759888,19,0.00443096121159949,20,0.0030510988534113,21,0.0056536697759888,22,0.00523001398576655,23,-0.000624083539875049,24,0.00979170175794974,25,0.00523001398576655,26,0.000845873520395308,27,0.00482042802661586,28,0.00406136153108815,29,0.00219138279166654,30
